Geohash,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,City,County,State,Country,ISO_3166_2,TimezoneName,LocalDate,LocalHour,UTC_Date,UTC_Hour,Pressure,MSLP,Stdev,Version
d59fdp,20.16541,-87.45117,20.1709,-87.44019,,,,,,America/Cancun,2019-02-10,20,2019-02-11,01,101000,,0,1.3
d59ff0,20.1709,-87.45117,20.17639,-87.44019,,,,,,America/Cancun,2019-02-10,20,2019-02-11,01,101000,,0,1.3
d59g49,20.22034,-87.4292,20.22583,-87.41821,,,,,,America/Cancun,2019-02-10,21,2019-02-11,02,101000,101012,0,1.3
d59g4u,20.23682,-87.41821,20.24231,-87.40723,,,,,,America/Cancun,2019-02-10,21,2019-02-11,02,101000,101023,0,1.3
d5f218,21.09375,-86.77002,21.09924,-86.75903,,,,,,America/Cancun,2019-02-10,22,2019-02-11,03,101364,101376,235,1.3
d5f21g,21.11023,-86.75903,21.11572,-86.74805,,,,,,America/Cancun,2019-02-10,20,2019-02-11,01,101071,101082,80,1.3
d5f21u,21.11572,-86.75903,21.12122,-86.74805,,,,,,America/Cancun,2019-02-10,20,2019-02-11,01,101086,101098,94,1.3
9s1fwr,22.97791,-109.7644,22.9834,-109.75342,,,,,,America/Mazatlan,2019-02-11,14,2019-02-11,21,100469,100515,271,1.3
9s1fwr,22.97791,-109.7644,22.9834,-109.75342,,,,,,America/Mazatlan,2019-02-11,15,2019-02-11,22,100660,100706,295,1.3
9s1fzq,23.01636,-109.72046,23.02185,-109.70947,,,,,,America/Mazatlan,2019-02-11,15,2019-02-11,22,100487,100545,368,1.3
9shk1v,23.23059,-106.44653,23.23608,-106.43555,,,,,,America/Mazatlan,2019-02-11,12,2019-02-11,19,100607,100630,185,1.3
d3f70v,10.39856,-75.55298,10.40405,-75.54199,,,,,,America/Bogota,2019-02-11,16,2019-02-11,21,100500,,0,1.3
d3f717,10.38757,-75.53101,10.39307,-75.52002,,,,,,America/Bogota,2019-02-11,15,2019-02-11,20,100500,100544,0,1.3
d3f717,10.38757,-75.53101,10.39307,-75.52002,,,,,,America/Bogota,2019-02-11,10,2019-02-11,15,100963,101007,64,1.3
d3f717,10.38757,-75.53101,10.39307,-75.52002,,,,,,America/Bogota,2019-02-11,11,2019-02-11,16,101000,,0,1.3
d3f728,10.41504,-75.56396,10.42053,-75.55298,,,,,,America/Bogota,2019-02-11,16,2019-02-11,21,100500,,0,1.3
d3f728,10.41504,-75.56396,10.42053,-75.55298,,,,,,America/Bogota,2019-02-11,14,2019-02-11,19,100500,,0,1.3
d59g49,20.22034,-87.4292,20.22583,-87.41821,,,,,,America/Cancun,2019-02-11,14,2019-02-11,19,101000,101011,0,1.3
d59g49,20.22034,-87.4292,20.22583,-87.41821,,,,,,America/Cancun,2019-02-11,17,2019-02-11,22,101000,101011,0,1.3
d59g49,20.22034,-87.4292,20.22583,-87.41821,,,,,,America/Cancun,2019-02-11,10,2019-02-11,15,101158,101170,202,1.3
d59g4u,20.23682,-87.41821,20.24231,-87.40723,,,,,,America/Cancun,2019-02-11,10,2019-02-11,15,101175,101198,216,1.3
d59g4u,20.23682,-87.41821,20.24231,-87.40723,,,,,,America/Cancun,2019-02-11,14,2019-02-11,19,101000,101023,0,1.3
d59g4u,20.23682,-87.41821,20.24231,-87.40723,,,,,,America/Cancun,2019-02-11,17,2019-02-11,22,101000,101023,0,1.3
d5dr8e,21.02234,-86.81396,21.02783,-86.80298,,,,,,America/Cancun,2019-02-11,16,2019-02-11,21,100920,100943,109,1.3
d5dr8e,21.02234,-86.81396,21.02783,-86.80298,,,,,,America/Cancun,2019-02-11,09,2019-02-11,14,101387,101410,196,1.3
d5dr8e,21.02234,-86.81396,21.02783,-86.80298,,,,,,America/Cancun,2019-02-11,15,2019-02-11,20,100930,100953,141,1.3
d5dr8e,21.02234,-86.81396,21.02783,-86.80298,,,,,,America/Cancun,2019-02-11,18,2019-02-11,23,101000,101023,0,1.3
d5drc3,21.0553,-86.78101,21.06079,-86.77002,,,,,,America/Cancun,2019-02-11,09,2019-02-11,14,101375,101387,149,1.3
d5drc3,21.0553,-86.78101,21.06079,-86.77002,,,,,,America/Cancun,2019-02-11,18,2019-02-11,23,101000,101011,0,1.3
d5drc3,21.0553,-86.78101,21.06079,-86.77002,,,,,,America/Cancun,2019-02-11,15,2019-02-11,20,100795,100806,256,1.3
d5drc3,21.0553,-86.78101,21.06079,-86.77002,,,,,,America/Cancun,2019-02-11,16,2019-02-11,21,100874,100885,187,1.3
d5drc3,21.0553,-86.78101,21.06079,-86.77002,,,,,,America/Cancun,2019-02-11,10,2019-02-11,15,101500,101512,0,1.3
d5drc3,21.0553,-86.78101,21.06079,-86.77002,,,,,,America/Cancun,2019-02-11,13,2019-02-11,18,101000,101011,0,1.3
d5drc6,21.06079,-86.78101,21.06628,-86.77002,,,,,,America/Cancun,2019-02-11,18,2019-02-11,23,101000,101011,0,1.3
d5drc6,21.06079,-86.78101,21.06628,-86.77002,,,,,,America/Cancun,2019-02-11,16,2019-02-11,21,100873,100884,192,1.3
d5drc6,21.06079,-86.78101,21.06628,-86.77002,,,,,,America/Cancun,2019-02-11,13,2019-02-11,18,101000,101011,0,1.3
d5drc6,21.06079,-86.78101,21.06628,-86.77002,,,,,,America/Cancun,2019-02-11,09,2019-02-11,14,101379,101391,145,1.3
d5drc6,21.06079,-86.78101,21.06628,-86.77002,,,,,,America/Cancun,2019-02-11,15,2019-02-11,20,100808,100819,242,1.3
d5drc6,21.06079,-86.78101,21.06628,-86.77002,,,,,,America/Cancun,2019-02-11,10,2019-02-11,15,101500,101512,0,1.3
d5drc7,21.06628,-86.78101,21.07178,-86.77002,,,,,,America/Cancun,2019-02-11,18,2019-02-11,23,101000,101011,0,1.3
d5drc7,21.06628,-86.78101,21.07178,-86.77002,,,,,,America/Cancun,2019-02-11,09,2019-02-11,14,101386,101398,138,1.3
d5drc7,21.06628,-86.78101,21.07178,-86.77002,,,,,,America/Cancun,2019-02-11,13,2019-02-11,18,101000,101011,0,1.3
d5drc7,21.06628,-86.78101,21.07178,-86.77002,,,,,,America/Cancun,2019-02-11,11,2019-02-11,16,101093,101104,107,1.3
d5drc7,21.06628,-86.78101,21.07178,-86.77002,,,,,,America/Cancun,2019-02-11,14,2019-02-11,19,100982,100993,31,1.3
d5drc7,21.06628,-86.78101,21.07178,-86.77002,,,,,,America/Cancun,2019-02-11,10,2019-02-11,15,101500,101512,0,1.3
d5drc7,21.06628,-86.78101,21.07178,-86.77002,,,,,,America/Cancun,2019-02-11,15,2019-02-11,20,100827,100838,222,1.3
d5drc7,21.06628,-86.78101,21.07178,-86.77002,,,,,,America/Cancun,2019-02-11,16,2019-02-11,21,100869,100880,200,1.3
d5f218,21.09375,-86.77002,21.09924,-86.75903,,,,,,America/Cancun,2019-02-11,13,2019-02-11,18,101000,101011,0,1.3
d5f218,21.09375,-86.77002,21.09924,-86.75903,,,,,,America/Cancun,2019-02-11,15,2019-02-11,20,100916,100927,186,1.3
d5f218,21.09375,-86.77002,21.09924,-86.75903,,,,,,America/Cancun,2019-02-11,18,2019-02-11,23,101000,101011,0,1.3
d5f218,21.09375,-86.77002,21.09924,-86.75903,,,,,,America/Cancun,2019-02-11,16,2019-02-11,21,100770,100781,266,1.3
d5f218,21.09375,-86.77002,21.09924,-86.75903,,,,,,America/Cancun,2019-02-11,14,2019-02-11,19,100833,100844,193,1.3
d5f218,21.09375,-86.77002,21.09924,-86.75903,,,,,,America/Cancun,2019-02-11,09,2019-02-11,14,101419,101431,102,1.3
d5f21g,21.11023,-86.75903,21.11572,-86.74805,,,,,,America/Cancun,2019-02-11,11,2019-02-11,16,101430,101441,121,1.3
d5f21g,21.11023,-86.75903,21.11572,-86.74805,,,,,,America/Cancun,2019-02-11,16,2019-02-11,21,101000,101011,0,1.3
d5f21g,21.11023,-86.75903,21.11572,-86.74805,,,,,,America/Cancun,2019-02-11,18,2019-02-11,23,101000,101011,0,1.3
d5f21g,21.11023,-86.75903,21.11572,-86.74805,,,,,,America/Cancun,2019-02-11,17,2019-02-11,22,101000,101011,0,1.3
d5f21g,21.11023,-86.75903,21.11572,-86.74805,,,,,,America/Cancun,2019-02-11,15,2019-02-11,20,100884,100895,230,1.3
d5f21g,21.11023,-86.75903,21.11572,-86.74805,,,,,,America/Cancun,2019-02-11,14,2019-02-11,19,101000,101011,0,1.3
d5f21u,21.11572,-86.75903,21.12122,-86.74805,,,,,,America/Cancun,2019-02-11,16,2019-02-11,21,101000,101011,0,1.3
d5f21u,21.11572,-86.75903,21.12122,-86.74805,,,,,,America/Cancun,2019-02-11,17,2019-02-11,22,101000,101011,0,1.3
d5f21u,21.11572,-86.75903,21.12122,-86.74805,,,,,,America/Cancun,2019-02-11,15,2019-02-11,20,100906,100917,215,1.3
d5f21u,21.11572,-86.75903,21.12122,-86.74805,,,,,,America/Cancun,2019-02-11,11,2019-02-11,16,101377,101388,146,1.3
d5f21u,21.11572,-86.75903,21.12122,-86.74805,,,,,,America/Cancun,2019-02-11,18,2019-02-11,23,101000,101011,0,1.3
d5f21u,21.11572,-86.75903,21.12122,-86.74805,,,,,,America/Cancun,2019-02-11,14,2019-02-11,19,101000,101011,0,1.3
ddmd7u,13.07373,-59.60083,13.07922,-59.58984,,,,,,America/Barbados,2019-02-11,15,2019-02-11,19,100167,100257,369,1.3
dx9re5,43.52234,-65.61035,43.52783,-65.59937,,,,,,America/Halifax,2019-02-11,14,2019-02-11,18,101500,101513,500,1.3
dxfvct,44.63196,-63.56689,44.63745,-63.55591,,,,,,America/Halifax,2019-02-11,15,2019-02-11,19,100833,100872,289,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,10,2019-02-11,14,100941,101188,185,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,13,2019-02-11,17,100615,100859,277,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,12,2019-02-11,16,100658,100902,292,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,08,2019-02-11,12,100742,100990,301,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,17,2019-02-11,21,101042,101289,281,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,16,2019-02-11,20,101716,101964,281,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,07,2019-02-11,11,101002,101251,341,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,09,2019-02-11,13,101073,101321,281,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,11,2019-02-11,15,100814,101060,371,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,14,2019-02-11,18,100608,100852,322,1.3
dxfy0m,44.6759,-63.62183,44.6814,-63.61084,,,,,,America/Halifax,2019-02-11,15,2019-02-11,19,100560,100804,291,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,10,2019-02-11,14,100940,101200,180,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,14,2019-02-11,18,100606,100863,319,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,16,2019-02-11,20,101652,101912,265,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,07,2019-02-11,11,101008,101270,345,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,13,2019-02-11,17,100600,100857,300,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,17,2019-02-11,21,101153,101413,324,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,12,2019-02-11,16,100661,100918,289,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,15,2019-02-11,19,100555,100812,295,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,08,2019-02-11,12,100797,101058,340,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,11,2019-02-11,15,100762,101020,334,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,18,2019-02-11,22,101573,101835,129,1.3
dxfy0t,44.6759,-63.61084,44.6814,-63.59985,,,,,,America/Halifax,2019-02-11,09,2019-02-11,13,100863,101123,196,1.3
dxfy12,44.64844,-63.57788,44.65393,-63.56689,,,,,,America/Halifax,2019-02-11,09,2019-02-11,13,100817,100960,276,1.3
dxfy12,44.64844,-63.57788,44.65393,-63.56689,,,,,,America/Halifax,2019-02-11,13,2019-02-11,17,100862,101003,204,1.3
dxfy12,44.64844,-63.57788,44.65393,-63.56689,,,,,,America/Halifax,2019-02-11,16,2019-02-11,20,100995,101136,34,1.3
dxfy12,44.64844,-63.57788,44.65393,-63.56689,,,,,,America/Halifax,2019-02-11,12,2019-02-11,16,100826,100967,283,1.3
dxfy12,44.64844,-63.57788,44.65393,-63.56689,,,,,,America/Halifax,2019-02-11,14,2019-02-11,18,100912,101054,131,1.3
dxfy12,44.64844,-63.57788,44.65393,-63.56689,,,,,,America/Halifax,2019-02-11,10,2019-02-11,14,100968,101111,375,1.3
dxfy12,44.64844,-63.57788,44.65393,-63.56689,,,,,,America/Halifax,2019-02-11,11,2019-02-11,15,101017,101160,85,1.3
dxfy12,44.64844,-63.57788,44.65393,-63.56689,,,,,,America/Halifax,2019-02-11,15,2019-02-11,19,100717,100858,254,1.3
dxfy14,44.65942,-63.58887,44.66492,-63.57788,,,,,,America/Halifax,2019-02-11,10,2019-02-11,14,101289,101393,259,1.3
dxfy14,44.65942,-63.58887,44.66492,-63.57788,,,,,,America/Halifax,2019-02-11,14,2019-02-11,18,100870,100973,157,1.3
dxfy14,44.65942,-63.58887,44.66492,-63.57788,,,,,,America/Halifax,2019-02-11,15,2019-02-11,19,100757,100860,319,1.3
dxfy14,44.65942,-63.58887,44.66492,-63.57788,,,,,,America/Halifax,2019-02-11,11,2019-02-11,15,101305,101409,475,1.3
dxfy14,44.65942,-63.58887,44.66492,-63.57788,,,,,,America/Halifax,2019-02-11,16,2019-02-11,20,101158,101261,179,1.3
dxfy14,44.65942,-63.58887,44.66492,-63.57788,,,,,,America/Halifax,2019-02-11,13,2019-02-11,17,100813,100916,236,1.3
dxfy14,44.65942,-63.58887,44.66492,-63.57788,,,,,,America/Halifax,2019-02-11,09,2019-02-11,13,101023,101127,206,1.3
dxfy16,44.65942,-63.57788,44.66492,-63.56689,,,,,,America/Halifax,2019-02-11,13,2019-02-11,17,101146,101210,225,1.3
f250cu,45.15381,-74.45435,45.1593,-74.44336,,,,,,America/Toronto,2019-02-11,11,2019-02-11,16,102496,103109,148,1.3
f2567g,45.41199,-74.01489,45.41748,-74.00391,,,,,,America/Toronto,2019-02-11,11,2019-02-11,16,102500,102792,0,1.3
f2567g,45.41199,-74.01489,45.41748,-74.00391,,,,,,America/Toronto,2019-02-11,06,2019-02-11,11,102218,102515,43,1.3
f2567g,45.41199,-74.01489,45.41748,-74.00391,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102506,102796,138,1.3
f2567g,45.41199,-74.01489,45.41748,-74.00391,,,,,,America/Toronto,2019-02-11,12,2019-02-11,17,102445,102736,94,1.3
f2567g,45.41199,-74.01489,45.41748,-74.00391,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102185,102476,274,1.3
f2567g,45.41199,-74.01489,45.41748,-74.00391,,,,,,America/Toronto,2019-02-11,07,2019-02-11,12,102521,102819,208,1.3
f256kk,45.41748,-73.99292,45.42297,-73.98193,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102195,102499,267,1.3
f256kk,45.41748,-73.99292,45.42297,-73.98193,,,,,,America/Toronto,2019-02-11,06,2019-02-11,11,102222,102532,73,1.3
f256kk,45.41748,-73.99292,45.42297,-73.98193,,,,,,America/Toronto,2019-02-11,07,2019-02-11,12,102477,102789,219,1.3
f256kk,45.41748,-73.99292,45.42297,-73.98193,,,,,,America/Toronto,2019-02-11,11,2019-02-11,16,102500,102806,0,1.3
f256kk,45.41748,-73.99292,45.42297,-73.98193,,,,,,America/Toronto,2019-02-11,12,2019-02-11,17,102452,102756,83,1.3
f256kk,45.41748,-73.99292,45.42297,-73.98193,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102518,102822,138,1.3
f256ks,45.41748,-73.98193,45.42297,-73.97095,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102523,102840,139,1.3
f256ks,45.41748,-73.98193,45.42297,-73.97095,,,,,,America/Toronto,2019-02-11,16,2019-02-11,21,103080,103399,138,1.3
f256ks,45.41748,-73.98193,45.42297,-73.97095,,,,,,America/Toronto,2019-02-11,07,2019-02-11,12,102338,102662,162,1.3
f256ks,45.41748,-73.98193,45.42297,-73.97095,,,,,,America/Toronto,2019-02-11,06,2019-02-11,11,102226,102550,87,1.3
f256ks,45.41748,-73.98193,45.42297,-73.97095,,,,,,America/Toronto,2019-02-11,11,2019-02-11,16,102500,102819,0,1.3
f256ks,45.41748,-73.98193,45.42297,-73.97095,,,,,,America/Toronto,2019-02-11,12,2019-02-11,17,102455,102773,78,1.3
f256ks,45.41748,-73.98193,45.42297,-73.97095,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102200,102517,265,1.3
f25dwv,45.46692,-73.53149,45.47241,-73.52051,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102500,102646,408,1.3
f25dwv,45.46692,-73.53149,45.47241,-73.52051,,,,,,America/Toronto,2019-02-11,14,2019-02-11,19,102705,102851,212,1.3
f25dwv,45.46692,-73.53149,45.47241,-73.52051,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102597,102743,439,1.3
f25dwv,45.46692,-73.53149,45.47241,-73.52051,,,,,,America/Toronto,2019-02-11,12,2019-02-11,17,102566,102712,132,1.3
f25dxj,45.46692,-73.52051,45.47241,-73.50952,,,,,,America/Toronto,2019-02-11,12,2019-02-11,17,102568,102727,136,1.3
f25dxj,45.46692,-73.52051,45.47241,-73.50952,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102500,102659,408,1.3
f25dxj,45.46692,-73.52051,45.47241,-73.50952,,,,,,America/Toronto,2019-02-11,17,2019-02-11,22,102900,103060,361,1.3
f25dxj,45.46692,-73.52051,45.47241,-73.50952,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102615,102774,435,1.3
f25dyv,45.51086,-73.53149,45.51636,-73.52051,,,,,,America/Toronto,2019-02-11,10,2019-02-11,15,102780,102967,255,1.3
f25dyv,45.51086,-73.53149,45.51636,-73.52051,,,,,,America/Toronto,2019-02-11,12,2019-02-11,17,102537,102723,64,1.3
f25dyv,45.51086,-73.53149,45.51636,-73.52051,,,,,,America/Toronto,2019-02-11,14,2019-02-11,19,102322,102507,253,1.3
f25dyv,45.51086,-73.53149,45.51636,-73.52051,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102307,102492,452,1.3
f25dyv,45.51086,-73.53149,45.51636,-73.52051,,,,,,America/Toronto,2019-02-11,08,2019-02-11,13,102080,102268,505,1.3
f25dyv,45.51086,-73.53149,45.51636,-73.52051,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102833,103019,289,1.3
f25dyv,45.51086,-73.53149,45.51636,-73.52051,,,,,,America/Toronto,2019-02-11,07,2019-02-11,12,102242,102429,280,1.3
f25dz0,45.4834,-73.52051,45.48889,-73.50952,,,,,,America/Toronto,2019-02-11,08,2019-02-11,13,102107,102295,436,1.3
f25dz0,45.4834,-73.52051,45.48889,-73.50952,,,,,,America/Toronto,2019-02-11,07,2019-02-11,12,102644,102832,310,1.3
f25dz0,45.4834,-73.52051,45.48889,-73.50952,,,,,,America/Toronto,2019-02-11,14,2019-02-11,19,102433,102618,415,1.3
f25dz0,45.4834,-73.52051,45.48889,-73.50952,,,,,,America/Toronto,2019-02-11,12,2019-02-11,17,102516,102702,32,1.3
f25dz0,45.4834,-73.52051,45.48889,-73.50952,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,101973,102158,333,1.3
f25dz0,45.4834,-73.52051,45.48889,-73.50952,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102317,102502,473,1.3
f25e2r,45.60974,-73.81714,45.61523,-73.80615,,,,,,America/Toronto,2019-02-11,08,2019-02-11,13,102762,103046,504,1.3
f25e2r,45.60974,-73.81714,45.61523,-73.80615,,,,,,America/Toronto,2019-02-11,10,2019-02-11,15,102380,102659,337,1.3
f25e2r,45.60974,-73.81714,45.61523,-73.80615,,,,,,America/Toronto,2019-02-11,11,2019-02-11,16,102679,102959,269,1.3
f25e2r,45.60974,-73.81714,45.61523,-73.80615,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102416,102694,230,1.3
f25e2r,45.60974,-73.81714,45.61523,-73.80615,,,,,,America/Toronto,2019-02-11,16,2019-02-11,21,102835,103114,520,1.3
f25e2r,45.60974,-73.81714,45.61523,-73.80615,,,,,,America/Toronto,2019-02-11,14,2019-02-11,19,102262,102539,534,1.3
f25e2r,45.60974,-73.81714,45.61523,-73.80615,,,,,,America/Toronto,2019-02-11,12,2019-02-11,17,102909,103189,83,1.3
f25ese,45.63171,-73.63037,45.63721,-73.61938,,,,,,America/Toronto,2019-02-11,16,2019-02-11,21,102873,103098,329,1.3
f25ese,45.63171,-73.63037,45.63721,-73.61938,,,,,,America/Toronto,2019-02-11,14,2019-02-11,19,102625,102851,435,1.3
f25ese,45.63171,-73.63037,45.63721,-73.61938,,,,,,America/Toronto,2019-02-11,06,2019-02-11,11,102262,102491,251,1.3
f25euj,45.68665,-73.65234,45.69214,-73.64136,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102670,102923,529,1.3
f2m6eb,46.8457,-71.20239,46.8512,-71.19141,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102553,102566,422,1.3
f2m6s3,46.8512,-71.18042,46.85669,-71.16943,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102500,,500,1.3
f2m6sd,46.85669,-71.16943,46.86218,-71.15845,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102500,102500,500,1.3
f2m6su,46.86768,-71.15845,46.87317,-71.14746,,,,,,America/Toronto,2019-02-11,06,2019-02-11,11,102808,102808,309,1.3
f2m6su,46.86768,-71.15845,46.87317,-71.14746,,,,,,America/Toronto,2019-02-11,18,2019-02-11,23,103000,103000,0,1.3
f2m6su,46.86768,-71.15845,46.87317,-71.14746,,,,,,America/Toronto,2019-02-11,16,2019-02-11,21,103000,103000,408,1.3
f2m6su,46.86768,-71.15845,46.87317,-71.14746,,,,,,America/Toronto,2019-02-11,04,2019-02-11,09,102484,102484,17,1.3
f2m6su,46.86768,-71.15845,46.87317,-71.14746,,,,,,America/Toronto,2019-02-11,07,2019-02-11,12,102655,102655,299,1.3
f2m6su,46.86768,-71.15845,46.87317,-71.14746,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102225,102225,417,1.3
f2m6su,46.86768,-71.15845,46.87317,-71.14746,,,,,,America/Toronto,2019-02-11,11,2019-02-11,16,102682,102682,204,1.3
f2m6su,46.86768,-71.15845,46.87317,-71.14746,,,,,,America/Toronto,2019-02-11,14,2019-02-11,19,102790,102790,371,1.3
f2m6su,46.86768,-71.15845,46.87317,-71.14746,,,,,,America/Toronto,2019-02-11,17,2019-02-11,22,102943,102943,87,1.3
f2m6su,46.86768,-71.15845,46.87317,-71.14746,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102664,102664,273,1.3
f2m6tn,46.87866,-71.14746,46.88416,-71.13647,,,,,,America/Toronto,2019-02-11,13,2019-02-11,18,102019,102032,425,1.3
f2m6yk,46.91162,-71.09253,46.91711,-71.08154,,,,,,America/Toronto,2019-02-11,15,2019-02-11,20,102691,102852,41,1.3
f81193,45.26917,-66.03882,45.27466,-66.02783,,,,,,America/Moncton,2019-02-11,14,2019-02-11,18,101000,101039,500,1.3
f84p9e,46.33484,-64.62158,46.34033,-64.6106,,,,,,America/Moncton,2019-02-11,17,2019-02-11,21,101000,,500,1.3
kdtvpw,-30.02563,30.91553,-30.02014,30.92651,,,,,,Africa/Johannesburg,2019-02-11,11,2019-02-11,09,99101,,159,1.3
r1f2zf,-35.01343,138.50464,-35.00793,138.51563,,,,,,Australia/Adelaide,2019-02-11,12,2019-02-11,02,99343,,138,1.3
r1f2zg,-35.00793,138.50464,-35.00244,138.51563,,,,,,Australia/Adelaide,2019-02-11,12,2019-02-11,01,99513,,23,1.3
r1f2zg,-35.00793,138.50464,-35.00244,138.51563,,,,,,Australia/Adelaide,2019-02-11,12,2019-02-11,02,99625,,250,1.3
r1f2zg,-35.00793,138.50464,-35.00244,138.51563,,,,,,Australia/Adelaide,2019-02-11,15,2019-02-11,05,99495,99575,21,1.3
r1f2zg,-35.00793,138.50464,-35.00244,138.51563,,,,,,Australia/Adelaide,2019-02-11,11,2019-02-11,01,99744,,282,1.3
r1f2zg,-35.00793,138.50464,-35.00244,138.51563,,,,,,Australia/Adelaide,2019-02-11,13,2019-02-11,02,99492,99572,13,1.3
r1f2zg,-35.00793,138.50464,-35.00244,138.51563,,,,,,Australia/Adelaide,2019-02-11,14,2019-02-11,04,99653,99733,231,1.3
r1ppnq,-38.11157,145.11841,-38.10608,145.12939,,,,,,Australia/Melbourne,2019-02-11,15,2019-02-11,04,99500,99567,0,1.3
r1ppnr,-38.10608,145.11841,-38.10059,145.12939,,,,,,Australia/Melbourne,2019-02-11,12,2019-02-11,01,99500,,0,1.3
r1ppnr,-38.10608,145.11841,-38.10059,145.12939,,,,,,Australia/Melbourne,2019-02-11,13,2019-02-11,02,99667,99724,289,1.3
rhzxt5,-16.94641,145.7666,-16.94092,145.77759,,,,,,Australia/Brisbane,2019-02-11,13,2019-02-11,03,99500,,500,1.3
rhzxth,-16.94092,145.7666,-16.93542,145.77759,,,,,,Australia/Brisbane,2019-02-11,14,2019-02-11,04,99500,,0,1.3
rhzxtj,-16.93542,145.7666,-16.92993,145.77759,,,,,,Australia/Brisbane,2019-02-11,14,2019-02-11,04,99500,,500,1.3
s00twy,0.99976,0.99976,1.00525,1.01074,,,,,,Etc/GMT,2019-02-11,22,2019-02-11,22,102095,102095,356,1.3
s00twy,0.99976,0.99976,1.00525,1.01074,,,,,,Etc/GMT,2019-02-11,11,2019-02-11,11,100900,100900,244,1.3
s00twy,0.99976,0.99976,1.00525,1.01074,,,,,,Etc/GMT,2019-02-11,09,2019-02-11,09,100653,100653,484,1.3
s00twy,0.99976,0.99976,1.00525,1.01074,,,,,,Etc/GMT,2019-02-11,10,2019-02-11,10,100778,100778,429,1.3
s00twy,0.99976,0.99976,1.00525,1.01074,,,,,,Etc/GMT,2019-02-11,14,2019-02-11,14,101301,101301,456,1.3
s00twy,0.99976,0.99976,1.00525,1.01074,,,,,,Etc/GMT,2019-02-11,16,2019-02-11,16,101572,101572,306,1.3
s00twy,0.99976,0.99976,1.00525,1.01074,,,,,,Etc/GMT,2019-02-11,18,2019-02-11,18,101761,101761,281,1.3
s00twy,0.99976,0.99976,1.00525,1.01074,,,,,,Etc/GMT,2019-02-11,08,2019-02-11,08,100593,100593,412,1.3
